data,subject,clip,label,onset_frame,corresponding_frame,offset_frame,onset_frame_path,corresponding_frame_path,offset_frame_path,data_sub,domain_label
CK+,S055,003,3,00000001,00000004,00000009,CK+/S055/003/S055_003_00000001.png,CK+/S055/003/S055_003_00000004.png,CK+/S055/003/S055_003_00000009.png,CK+_S055,0
CK+,S055,003,3,00000001,00000005,00000009,CK+/S055/003/S055_003_00000001.png,CK+/S055/003/S055_003_00000005.png,CK+/S055/003/S055_003_00000009.png,CK+_S055,0
CK+,S055,005,5,00000001,00000018,00000045,CK+/S055/005/S055_005_00000001.png,CK+/S055/005/S055_005_00000018.png,CK+/S055/005/S055_005_00000045.png,CK+_S055,0
CK+,S055,005,5,00000001,00000019,00000045,CK+/S055/005/S055_005_00000001.png,CK+/S055/005/S055_005_00000019.png,CK+/S055/005/S055_005_00000045.png,CK+_S055,0
CK+,S055,005,5,00000001,00000020,00000045,CK+/S055/005/S055_005_00000001.png,CK+/S055/005/S055_005_00000020.png,CK+/S055/005/S055_005_00000045.png,CK+_S055,0
CK+,S055,004,1,00000001,00000011,00000028,CK+/S055/004/S055_004_00000001.png,CK+/S055/004/S055_004_00000011.png,CK+/S055/004/S055_004_00000028.png,CK+_S055,0
CK+,S055,004,1,00000001,00000012,00000028,CK+/S055/004/S055_004_00000001.png,CK+/S055/004/S055_004_00000012.png,CK+/S055/004/S055_004_00000028.png,CK+_S055,0
CK+,S055,004,1,00000001,00000013,00000028,CK+/S055/004/S055_004_00000001.png,CK+/S055/004/S055_004_00000013.png,CK+/S055/004/S055_004_00000028.png,CK+_S055,0
CK+,S045,005,1,00000001,00000012,00000030,CK+/S045/005/S045_005_00000001.png,CK+/S045/005/S045_005_00000012.png,CK+/S045/005/S045_005_00000030.png,CK+_S045,0
CK+,S045,005,1,00000001,00000013,00000030,CK+/S045/005/S045_005_00000001.png,CK+/S045/005/S045_005_00000013.png,CK+/S045/005/S045_005_00000030.png,CK+_S045,0
CK+,S045,005,1,00000001,00000014,00000030,CK+/S045/005/S045_005_00000001.png,CK+/S045/005/S045_005_00000014.png,CK+/S045/005/S045_005_00000030.png,CK+_S045,0
CK+,S045,004,3,00000001,00000006,00000015,CK+/S045/004/S045_004_00000001.png,CK+/S045/004/S045_004_00000006.png,CK+/S045/004/S045_004_00000015.png,CK+_S045,0
CK+,S045,004,3,00000001,00000007,00000015,CK+/S045/004/S045_004_00000001.png,CK+/S045/004/S045_004_00000007.png,CK+/S045/004/S045_004_00000015.png,CK+_S045,0
CK+,S045,004,3,00000001,00000008,00000015,CK+/S045/004/S045_004_00000001.png,CK+/S045/004/S045_004_00000008.png,CK+/S045/004/S045_004_00000015.png,CK+_S045,0
CK+,S126,008,1,00000001,00000011,00000029,CK+/S126/008/S126_008_00000001.png,CK+/S126/008/S126_008_00000011.png,CK+/S126/008/S126_008_00000029.png,CK+_S126,0
CK+,S126,008,1,00000001,00000012,00000029,CK+/S126/008/S126_008_00000001.png,CK+/S126/008/S126_008_00000012.png,CK+/S126/008/S126_008_00000029.png,CK+_S126,0
CK+,S126,008,1,00000001,00000013,00000029,CK+/S126/008/S126_008_00000001.png,CK+/S126/008/S126_008_00000013.png,CK+/S126/008/S126_008_00000029.png,CK+_S126,0
CK+,S126,004,7,00000001,00000004,00000012,CK+/S126/004/S126_004_00000001.png,CK+/S126/004/S126_004_00000004.png,CK+/S126/004/S126_004_00000012.png,CK+_S126,0
CK+,S126,004,7,00000001,00000005,00000012,CK+/S126/004/S126_004_00000001.png,CK+/S126/004/S126_004_00000005.png,CK+/S126/004/S126_004_00000012.png,CK+_S126,0
CK+,S126,004,7,00000001,00000006,00000012,CK+/S126/004/S126_004_00000001.png,CK+/S126/004/S126_004_00000006.png,CK+/S126/004/S126_004_00000012.png,CK+_S126,0
CK+,S999,001,1,00000001,00000007,00000018,CK+/S999/001/S999_001_00000001.png,CK+/S999/001/S999_001_00000007.png,CK+/S999/001/S999_001_00000018.png,CK+_S999,0
CK+,S999,001,1,00000001,00000008,00000018,CK+/S999/001/S999_001_00000001.png,CK+/S999/001/S999_001_00000008.png,CK+/S999/001/S999_001_00000018.png,CK+_S999,0
CK+,S999,001,1,00000001,00000009,00000018,CK+/S999/001/S999_001_00000001.png,CK+/S999/001/S999_001_00000009.png,CK+/S999/001/S999_001_00000018.png,CK+_S999,0
CK+,S999,003,4,00000001,00000022,00000055,CK+/S999/003/S999_003_00000001.png,CK+/S999/003/S999_003_00000022.png,CK+/S999/003/S999_003_00000055.png,CK+_S999,0
CK+,S999,003,4,00000001,00000023,00000055,CK+/S999/003/S999_003_00000001.png,CK+/S999/003/S999_003_00000023.png,CK+/S999/003/S999_003_00000055.png,CK+_S999,0
CK+,S999,003,4,00000001,00000024,00000055,CK+/S999/003/S999_003_00000001.png,CK+/S999/003/S999_003_00000024.png,CK+/S999/003/S999_003_00000055.png,CK+_S999,0
CK+,S127,010,1,00000001,00000007,00000018,CK+/S127/010/S127_010_00000001.png,CK+/S127/010/S127_010_00000007.png,CK+/S127/010/S127_010_00000018.png,CK+_S127,0
CK+,S127,010,1,00000001,00000008,00000018,CK+/S127/010/S127_010_00000001.png,CK+/S127/010/S127_010_00000008.png,CK+/S127/010/S127_010_00000018.png,CK+_S127,0
CK+,S127,010,1,00000001,00000009,00000018,CK+/S127/010/S127_010_00000001.png,CK+/S127/010/S127_010_00000009.png,CK+/S127/010/S127_010_00000018.png,CK+_S127,0
CK+,S127,001,7,00000001,00000006,00000017,CK+/S127/001/S127_001_00000001.png,CK+/S127/001/S127_001_00000006.png,CK+/S127/001/S127_001_00000017.png,CK+_S127,0
CK+,S127,001,7,00000001,00000007,00000017,CK+/S127/001/S127_001_00000001.png,CK+/S127/001/S127_001_00000007.png,CK+/S127/001/S127_001_00000017.png,CK+_S127,0
CK+,S127,001,7,00000001,00000008,00000017,CK+/S127/001/S127_001_00000001.png,CK+/S127/001/S127_001_00000008.png,CK+/S127/001/S127_001_00000017.png,CK+_S127,0
CK+,S127,004,5,00000001,00000006,00000016,CK+/S127/004/S127_004_00000001.png,CK+/S127/004/S127_004_00000006.png,CK+/S127/004/S127_004_00000016.png,CK+_S127,0
CK+,S127,004,5,00000001,00000007,00000016,CK+/S127/004/S127_004_00000001.png,CK+/S127/004/S127_004_00000007.png,CK+/S127/004/S127_004_00000016.png,CK+_S127,0
CK+,S127,004,5,00000001,00000008,00000016,CK+/S127/004/S127_004_00000001.png,CK+/S127/004/S127_004_00000008.png,CK+/S127/004/S127_004_00000016.png,CK+_S127,0
CK+,S071,006,3,00000001,00000005,00000014,CK+/S071/006/S071_006_00000001.png,CK+/S071/006/S071_006_00000005.png,CK+/S071/006/S071_006_00000014.png,CK+_S071,0
CK+,S071,006,3,00000001,00000006,00000014,CK+/S071/006/S071_006_00000001.png,CK+/S071/006/S071_006_00000006.png,CK+/S071/006/S071_006_00000014.png,CK+_S071,0
CK+,S071,006,3,00000001,00000007,00000014,CK+/S071/006/S071_006_00000001.png,CK+/S071/006/S071_006_00000007.png,CK+/S071/006/S071_006_00000014.png,CK+_S071,0
CK+,S071,001,7,00000001,00000005,00000013,CK+/S071/001/S071_001_00000001.png,CK+/S071/001/S071_001_00000005.png,CK+/S071/001/S071_001_00000013.png,CK+_S071,0
CK+,S071,001,7,00000001,00000006,00000013,CK+/S071/001/S071_001_00000001.png,CK+/S071/001/S071_001_00000006.png,CK+/S071/001/S071_001_00000013.png,CK+_S071,0
CK+,S071,001,7,00000001,00000007,00000013,CK+/S071/001/S071_001_00000001.png,CK+/S071/001/S071_001_00000007.png,CK+/S071/001/S071_001_00000013.png,CK+_S071,0
CK+,S071,005,5,00000001,00000008,00000021,CK+/S071/005/S071_005_00000001.png,CK+/S071/005/S071_005_00000008.png,CK+/S071/005/S071_005_00000021.png,CK+_S071,0
CK+,S071,005,5,00000001,00000009,00000021,CK+/S071/005/S071_005_00000001.png,CK+/S071/005/S071_005_00000009.png,CK+/S071/005/S071_005_00000021.png,CK+_S071,0
CK+,S071,005,5,00000001,00000010,00000021,CK+/S071/005/S071_005_00000001.png,CK+/S071/005/S071_005_00000010.png,CK+/S071/005/S071_005_00000021.png,CK+_S071,0
CK+,S071,002,6,00000001,00000008,00000020,CK+/S071/002/S071_002_00000001.png,CK+/S071/002/S071_002_00000008.png,CK+/S071/002/S071_002_00000020.png,CK+_S071,0
CK+,S071,002,6,00000001,00000009,00000020,CK+/S071/002/S071_002_00000001.png,CK+/S071/002/S071_002_00000009.png,CK+/S071/002/S071_002_00000020.png,CK+_S071,0
CK+,S071,002,6,00000001,00000010,00000020,CK+/S071/002/S071_002_00000001.png,CK+/S071/002/S071_002_00000010.png,CK+/S071/002/S071_002_00000020.png,CK+_S071,0
CK+,S071,004,1,00000001,00000011,00000028,CK+/S071/004/S071_004_00000001.png,CK+/S071/004/S071_004_00000011.png,CK+/S071/004/S071_004_00000028.png,CK+_S071,0
CK+,S071,004,1,00000001,00000012,00000028,CK+/S071/004/S071_004_00000001.png,CK+/S071/004/S071_004_00000012.png,CK+/S071/004/S071_004_00000028.png,CK+_S071,0
CK+,S071,004,1,00000001,00000013,00000028,CK+/S071/004/S071_004_00000001.png,CK+/S071/004/S071_004_00000013.png,CK+/S071/004/S071_004_00000028.png,CK+_S071,0
CK+,S154,002,2,00000001,00000005,00000013,CK+/S154/002/S154_002_00000001.png,CK+/S154/002/S154_002_00000005.png,CK+/S154/002/S154_002_00000013.png,CK+_S154,0
CK+,S154,002,2,00000001,00000006,00000013,CK+/S154/002/S154_002_00000001.png,CK+/S154/002/S154_002_00000006.png,CK+/S154/002/S154_002_00000013.png,CK+_S154,0
CK+,S154,002,2,00000001,00000007,00000013,CK+/S154/002/S154_002_00000001.png,CK+/S154/002/S154_002_00000007.png,CK+/S154/002/S154_002_00000013.png,CK+_S154,0
CK+,S099,001,7,00000001,00000005,00000014,CK+/S099/001/S099_001_00000001.png,CK+/S099/001/S099_001_00000005.png,CK+/S099/001/S099_001_00000014.png,CK+_S099,0
CK+,S099,001,7,00000001,00000006,00000014,CK+/S099/001/S099_001_00000001.png,CK+/S099/001/S099_001_00000006.png,CK+/S099/001/S099_001_00000014.png,CK+_S099,0
CK+,S099,001,7,00000001,00000007,00000014,CK+/S099/001/S099_001_00000001.png,CK+/S099/001/S099_001_00000007.png,CK+/S099/001/S099_001_00000014.png,CK+_S099,0
CK+,S099,004,5,00000001,00000006,00000015,CK+/S099/004/S099_004_00000001.png,CK+/S099/004/S099_004_00000006.png,CK+/S099/004/S099_004_00000015.png,CK+_S099,0
CK+,S099,004,5,00000001,00000007,00000015,CK+/S099/004/S099_004_00000001.png,CK+/S099/004/S099_004_00000007.png,CK+/S099/004/S099_004_00000015.png,CK+_S099,0
CK+,S099,004,5,00000001,00000008,00000015,CK+/S099/004/S099_004_00000001.png,CK+/S099/004/S099_004_00000008.png,CK+/S099/004/S099_004_00000015.png,CK+_S099,0
CK+,S099,007,3,00000001,00000004,00000012,CK+/S099/007/S099_007_00000001.png,CK+/S099/007/S099_007_00000004.png,CK+/S099/007/S099_007_00000012.png,CK+_S099,0
CK+,S099,007,3,00000001,00000005,00000012,CK+/S099/007/S099_007_00000001.png,CK+/S099/007/S099_007_00000005.png,CK+/S099/007/S099_007_00000012.png,CK+_S099,0
CK+,S099,007,3,00000001,00000006,00000012,CK+/S099/007/S099_007_00000001.png,CK+/S099/007/S099_007_00000006.png,CK+/S099/007/S099_007_00000012.png,CK+_S099,0
CK+,S128,011,5,00000001,00000006,00000016,CK+/S128/011/S128_011_00000001.png,CK+/S128/011/S128_011_00000006.png,CK+/S128/011/S128_011_00000016.png,CK+_S128,0
CK+,S128,011,5,00000001,00000007,00000016,CK+/S128/011/S128_011_00000001.png,CK+/S128/011/S128_011_00000007.png,CK+/S128/011/S128_011_00000016.png,CK+_S128,0
CK+,S128,011,5,00000001,00000008,00000016,CK+/S128/011/S128_011_00000001.png,CK+/S128/011/S128_011_00000008.png,CK+/S128/011/S128_011_00000016.png,CK+_S128,0
CK+,S128,004,3,00000001,00000005,00000013,CK+/S128/004/S128_004_00000001.png,CK+/S128/004/S128_004_00000005.png,CK+/S128/004/S128_004_00000013.png,CK+_S128,0
CK+,S128,004,3,00000001,00000006,00000013,CK+/S128/004/S128_004_00000001.png,CK+/S128/004/S128_004_00000006.png,CK+/S128/004/S128_004_00000013.png,CK+_S128,0
CK+,S128,004,3,00000001,00000007,00000013,CK+/S128/004/S128_004_00000001.png,CK+/S128/004/S128_004_00000007.png,CK+/S128/004/S128_004_00000013.png,CK+_S128,0
CK+,S065,003,7,00000001,00000008,00000022,CK+/S065/003/S065_003_00000001.png,CK+/S065/003/S065_003_00000008.png,CK+/S065/003/S065_003_00000022.png,CK+_S065,0
CK+,S065,003,7,00000001,00000009,00000022,CK+/S065/003/S065_003_00000001.png,CK+/S065/003/S065_003_00000009.png,CK+/S065/003/S065_003_00000022.png,CK+_S065,0
CK+,S065,003,7,00000001,00000010,00000022,CK+/S065/003/S065_003_00000001.png,CK+/S065/003/S065_003_00000010.png,CK+/S065/003/S065_003_00000022.png,CK+_S065,0
CK+,S065,005,3,00000001,00000003,00000008,CK+/S065/005/S065_005_00000001.png,CK+/S065/005/S065_005_00000003.png,CK+/S065/005/S065_005_00000008.png,CK+_S065,0
CK+,S065,005,3,00000001,00000004,00000008,CK+/S065/005/S065_005_00000001.png,CK+/S065/005/S065_005_00000004.png,CK+/S065/005/S065_005_00000008.png,CK+_S065,0
CK+,S065,005,3,00000001,00000005,00000008,CK+/S065/005/S065_005_00000001.png,CK+/S065/005/S065_005_00000005.png,CK+/S065/005/S065_005_00000008.png,CK+_S065,0
CK+,S065,002,4,00000001,00000008,00000022,CK+/S065/002/S065_002_00000001.png,CK+/S065/002/S065_002_00000008.png,CK+/S065/002/S065_002_00000022.png,CK+_S065,0
CK+,S065,002,4,00000001,00000009,00000022,CK+/S065/002/S065_002_00000001.png,CK+/S065/002/S065_002_00000009.png,CK+/S065/002/S065_002_00000022.png,CK+_S065,0
CK+,S065,002,4,00000001,00000010,00000022,CK+/S065/002/S065_002_00000001.png,CK+/S065/002/S065_002_00000010.png,CK+/S065/002/S065_002_00000022.png,CK+_S065,0
CK+,S065,004,5,00000001,00000011,00000028,CK+/S065/004/S065_004_00000001.png,CK+/S065/004/S065_004_00000011.png,CK+/S065/004/S065_004_00000028.png,CK+_S065,0
CK+,S065,004,5,00000001,00000012,00000028,CK+/S065/004/S065_004_00000001.png,CK+/S065/004/S065_004_00000012.png,CK+/S065/004/S065_004_00000028.png,CK+_S065,0
CK+,S065,004,5,00000001,00000013,00000028,CK+/S065/004/S065_004_00000001.png,CK+/S065/004/S065_004_00000013.png,CK+/S065/004/S065_004_00000028.png,CK+_S065,0
CK+,S158,002,2,00000001,00000004,00000011,CK+/S158/002/S158_002_00000001.png,CK+/S158/002/S158_002_00000004.png,CK+/S158/002/S158_002_00000011.png,CK+_S158,0
CK+,S158,002,2,00000001,00000005,00000011,CK+/S158/002/S158_002_00000001.png,CK+/S158/002/S158_002_00000005.png,CK+/S158/002/S158_002_00000011.png,CK+_S158,0
CK+,S158,002,2,00000001,00000006,00000011,CK+/S158/002/S158_002_00000001.png,CK+/S158/002/S158_002_00000006.png,CK+/S158/002/S158_002_00000011.png,CK+_S158,0
CK+,S061,001,7,00000001,00000004,00000012,CK+/S061/001/S061_001_00000001.png,CK+/S061/001/S061_001_00000004.png,CK+/S061/001/S061_001_00000012.png,CK+_S061,0
CK+,S061,001,7,00000001,00000005,00000012,CK+/S061/001/S061_001_00000001.png,CK+/S061/001/S061_001_00000005.png,CK+/S061/001/S061_001_00000012.png,CK+_S061,0
CK+,S061,001,7,00000001,00000006,00000012,CK+/S061/001/S061_001_00000001.png,CK+/S061/001/S061_001_00000006.png,CK+/S061/001/S061_001_00000012.png,CK+_S061,0
CK+,S061,002,5,00000001,00000006,00000015,CK+/S061/002/S061_002_00000001.png,CK+/S061/002/S061_002_00000006.png,CK+/S061/002/S061_002_00000015.png,CK+_S061,0
CK+,S061,002,5,00000001,00000007,00000015,CK+/S061/002/S061_002_00000001.png,CK+/S061/002/S061_002_00000007.png,CK+/S061/002/S061_002_00000015.png,CK+_S061,0
CK+,S061,002,5,00000001,00000008,00000015,CK+/S061/002/S061_002_00000001.png,CK+/S061/002/S061_002_00000008.png,CK+/S061/002/S061_002_00000015.png,CK+_S061,0
CK+,S061,004,3,00000001,00000008,00000022,CK+/S061/004/S061_004_00000001.png,CK+/S061/004/S061_004_00000008.png,CK+/S061/004/S061_004_00000022.png,CK+_S061,0
CK+,S061,004,3,00000001,00000009,00000022,CK+/S061/004/S061_004_00000001.png,CK+/S061/004/S061_004_00000009.png,CK+/S061/004/S061_004_00000022.png,CK+_S061,0
CK+,S061,004,3,00000001,00000010,00000022,CK+/S061/004/S061_004_00000001.png,CK+/S061/004/S061_004_00000010.png,CK+/S061/004/S061_004_00000022.png,CK+_S061,0
CK+,S050,006,5,00000001,00000009,00000023,CK+/S050/006/S050_006_00000001.png,CK+/S050/006/S050_006_00000009.png,CK+/S050/006/S050_006_00000023.png,CK+_S050,0
CK+,S050,006,5,00000001,00000010,00000023,CK+/S050/006/S050_006_00000001.png,CK+/S050/006/S050_006_00000010.png,CK+/S050/006/S050_006_00000023.png,CK+_S050,0
CK+,S050,006,5,00000001,00000011,00000023,CK+/S050/006/S050_006_00000001.png,CK+/S050/006/S050_006_00000011.png,CK+/S050/006/S050_006_00000023.png,CK+_S050,0
CK+,S050,001,4,00000001,00000006,00000017,CK+/S050/001/S050_001_00000001.png,CK+/S050/001/S050_001_00000006.png,CK+/S050/001/S050_001_00000017.png,CK+_S050,0
CK+,S050,001,4,00000001,00000007,00000017,CK+/S050/001/S050_001_00000001.png,CK+/S050/001/S050_001_00000007.png,CK+/S050/001/S050_001_00000017.png,CK+_S050,0
CK+,S050,001,4,00000001,00000008,00000017,CK+/S050/001/S050_001_00000001.png,CK+/S050/001/S050_001_00000008.png,CK+/S050/001/S050_001_00000017.png,CK+_S050,0
CK+,S050,002,7,00000001,00000007,00000018,CK+/S050/002/S050_002_00000001.png,CK+/S050/002/S050_002_00000007.png,CK+/S050/002/S050_002_00000018.png,CK+_S050,0
CK+,S050,002,7,00000001,00000008,00000018,CK+/S050/002/S050_002_00000001.png,CK+/S050/002/S050_002_00000008.png,CK+/S050/002/S050_002_00000018.png,CK+_S050,0
CK+,S050,002,7,00000001,00000009,00000018,CK+/S050/002/S050_002_00000001.png,CK+/S050/002/S050_002_00000009.png,CK+/S050/002/S050_002_00000018.png,CK+_S050,0
CK+,S050,004,1,00000001,00000008,00000021,CK+/S050/004/S050_004_00000001.png,CK+/S050/004/S050_004_00000008.png,CK+/S050/004/S050_004_00000021.png,CK+_S050,0
CK+,S050,004,1,00000001,00000009,00000021,CK+/S050/004/S050_004_00000001.png,CK+/S050/004/S050_004_00000009.png,CK+/S050/004/S050_004_00000021.png,CK+_S050,0
CK+,S050,004,1,00000001,00000010,00000021,CK+/S050/004/S050_004_00000001.png,CK+/S050/004/S050_004_00000010.png,CK+/S050/004/S050_004_00000021.png,CK+_S050,0
CK+,S097,006,5,00000001,00000007,00000019,CK+/S097/006/S097_006_00000001.png,CK+/S097/006/S097_006_00000007.png,CK+/S097/006/S097_006_00000019.png,CK+_S097,0
CK+,S097,006,5,00000001,00000008,00000019,CK+/S097/006/S097_006_00000001.png,CK+/S097/006/S097_006_00000008.png,CK+/S097/006/S097_006_00000019.png,CK+_S097,0
CK+,S097,006,5,00000001,00000009,00000019,CK+/S097/006/S097_006_00000001.png,CK+/S097/006/S097_006_00000009.png,CK+/S097/006/S097_006_00000019.png,CK+_S097,0
CK+,S097,001,7,00000001,00000008,00000021,CK+/S097/001/S097_001_00000001.png,CK+/S097/001/S097_001_00000008.png,CK+/S097/001/S097_001_00000021.png,CK+_S097,0
CK+,S097,001,7,00000001,00000009,00000021,CK+/S097/001/S097_001_00000001.png,CK+/S097/001/S097_001_00000009.png,CK+/S097/001/S097_001_00000021.png,CK+_S097,0
CK+,S097,001,7,00000001,00000010,00000021,CK+/S097/001/S097_001_00000001.png,CK+/S097/001/S097_001_00000010.png,CK+/S097/001/S097_001_00000021.png,CK+_S097,0
CK+,S097,004,3,00000001,00000012,00000030,CK+/S097/004/S097_004_00000001.png,CK+/S097/004/S097_004_00000012.png,CK+/S097/004/S097_004_00000030.png,CK+_S097,0
CK+,S097,004,3,00000001,00000013,00000030,CK+/S097/004/S097_004_00000001.png,CK+/S097/004/S097_004_00000013.png,CK+/S097/004/S097_004_00000030.png,CK+_S097,0
CK+,S097,004,3,00000001,00000014,00000030,CK+/S097/004/S097_004_00000001.png,CK+/S097/004/S097_004_00000014.png,CK+/S097/004/S097_004_00000030.png,CK+_S097,0
CK+,S134,003,1,00000001,00000004,00000011,CK+/S134/003/S134_003_00000001.png,CK+/S134/003/S134_003_00000004.png,CK+/S134/003/S134_003_00000011.png,CK+_S134,0
CK+,S134,003,1,00000001,00000005,00000011,CK+/S134/003/S134_003_00000001.png,CK+/S134/003/S134_003_00000005.png,CK+/S134/003/S134_003_00000011.png,CK+_S134,0
CK+,S134,003,1,00000001,00000006,00000011,CK+/S134/003/S134_003_00000001.png,CK+/S134/003/S134_003_00000006.png,CK+/S134/003/S134_003_00000011.png,CK+_S134,0
CK+,S134,008,3,00000001,00000005,00000013,CK+/S134/008/S134_008_00000001.png,CK+/S134/008/S134_008_00000005.png,CK+/S134/008/S134_008_00000013.png,CK+_S134,0
CK+,S134,008,3,00000001,00000006,00000013,CK+/S134/008/S134_008_00000001.png,CK+/S134/008/S134_008_00000006.png,CK+/S134/008/S134_008_00000013.png,CK+_S134,0
CK+,S134,008,3,00000001,00000007,00000013,CK+/S134/008/S134_008_00000001.png,CK+/S134/008/S134_008_00000007.png,CK+/S134/008/S134_008_00000013.png,CK+_S134,0
CK+,S134,004,5,00000001,00000006,00000015,CK+/S134/004/S134_004_00000001.png,CK+/S134/004/S134_004_00000006.png,CK+/S134/004/S134_004_00000015.png,CK+_S134,0
CK+,S134,004,5,00000001,00000007,00000015,CK+/S134/004/S134_004_00000001.png,CK+/S134/004/S134_004_00000007.png,CK+/S134/004/S134_004_00000015.png,CK+_S134,0
CK+,S134,004,5,00000001,00000008,00000015,CK+/S134/004/S134_004_00000001.png,CK+/S134/004/S134_004_00000008.png,CK+/S134/004/S134_004_00000015.png,CK+_S134,0
CK+,S060,003,7,00000001,00000007,00000018,CK+/S060/003/S060_003_00000001.png,CK+/S060/003/S060_003_00000007.png,CK+/S060/003/S060_003_00000018.png,CK+_S060,0
CK+,S060,003,7,00000001,00000008,00000018,CK+/S060/003/S060_003_00000001.png,CK+/S060/003/S060_003_00000008.png,CK+/S060/003/S060_003_00000018.png,CK+_S060,0
CK+,S060,003,7,00000001,00000009,00000018,CK+/S060/003/S060_003_00000001.png,CK+/S060/003/S060_003_00000009.png,CK+/S060/003/S060_003_00000018.png,CK+_S060,0
CK+,S060,005,3,00000001,00000008,00000021,CK+/S060/005/S060_005_00000001.png,CK+/S060/005/S060_005_00000008.png,CK+/S060/005/S060_005_00000021.png,CK+_S060,0
CK+,S060,005,3,00000001,00000009,00000021,CK+/S060/005/S060_005_00000001.png,CK+/S060/005/S060_005_00000009.png,CK+/S060/005/S060_005_00000021.png,CK+_S060,0
CK+,S060,005,3,00000001,00000010,00000021,CK+/S060/005/S060_005_00000001.png,CK+/S060/005/S060_005_00000010.png,CK+/S060/005/S060_005_00000021.png,CK+_S060,0
CK+,S060,002,5,00000001,00000010,00000026,CK+/S060/002/S060_002_00000001.png,CK+/S060/002/S060_002_00000010.png,CK+/S060/002/S060_002_00000026.png,CK+_S060,0
CK+,S060,002,5,00000001,00000011,00000026,CK+/S060/002/S060_002_00000001.png,CK+/S060/002/S060_002_00000011.png,CK+/S060/002/S060_002_00000026.png,CK+_S060,0
CK+,S060,002,5,00000001,00000012,00000026,CK+/S060/002/S060_002_00000001.png,CK+/S060/002/S060_002_00000012.png,CK+/S060/002/S060_002_00000026.png,CK+_S060,0
CK+,S034,001,7,00000001,00000011,00000029,CK+/S034/001/S034_001_00000001.png,CK+/S034/001/S034_001_00000011.png,CK+/S034/001/S034_001_00000029.png,CK+_S034,0
CK+,S034,001,7,00000001,00000012,00000029,CK+/S034/001/S034_001_00000001.png,CK+/S034/001/S034_001_00000012.png,CK+/S034/001/S034_001_00000029.png,CK+_S034,0
CK+,S034,001,7,00000001,00000013,00000029,CK+/S034/001/S034_001_00000001.png,CK+/S034/001/S034_001_00000013.png,CK+/S034/001/S034_001_00000029.png,CK+_S034,0
CK+,S034,003,1,00000001,00000010,00000027,CK+/S034/003/S034_003_00000001.png,CK+/S034/003/S034_003_00000010.png,CK+/S034/003/S034_003_00000027.png,CK+_S034,0
CK+,S034,003,1,00000001,00000011,00000027,CK+/S034/003/S034_003_00000001.png,CK+/S034/003/S034_003_00000011.png,CK+/S034/003/S034_003_00000027.png,CK+_S034,0
CK+,S034,003,1,00000001,00000012,00000027,CK+/S034/003/S034_003_00000001.png,CK+/S034/003/S034_003_00000012.png,CK+/S034/003/S034_003_00000027.png,CK+_S034,0
CK+,S034,005,5,00000001,00000004,00000010,CK+/S034/005/S034_005_00000001.png,CK+/S034/005/S034_005_00000004.png,CK+/S034/005/S034_005_00000010.png,CK+_S034,0
CK+,S034,005,5,00000001,00000005,00000010,CK+/S034/005/S034_005_00000001.png,CK+/S034/005/S034_005_00000005.png,CK+/S034/005/S034_005_00000010.png,CK+_S034,0
CK+,S034,005,5,00000001,00000006,00000010,CK+/S034/005/S034_005_00000001.png,CK+/S034/005/S034_005_00000006.png,CK+/S034/005/S034_005_00000010.png,CK+_S034,0
CK+,S116,006,3,00000001,00000002,00000007,CK+/S116/006/S116_006_00000001.png,CK+/S116/006/S116_006_00000002.png,CK+/S116/006/S116_006_00000007.png,CK+_S116,0
CK+,S116,006,3,00000001,00000003,00000007,CK+/S116/006/S116_006_00000001.png,CK+/S116/006/S116_006_00000003.png,CK+/S116/006/S116_006_00000007.png,CK+_S116,0
CK+,S116,006,3,00000001,00000004,00000007,CK+/S116/006/S116_006_00000001.png,CK+/S116/006/S116_006_00000004.png,CK+/S116/006/S116_006_00000007.png,CK+_S116,0
CK+,S116,001,7,00000001,00000005,00000014,CK+/S116/001/S116_001_00000001.png,CK+/S116/001/S116_001_00000005.png,CK+/S116/001/S116_001_00000014.png,CK+_S116,0
CK+,S116,001,7,00000001,00000006,00000014,CK+/S116/001/S116_001_00000001.png,CK+/S116/001/S116_001_00000006.png,CK+/S116/001/S116_001_00000014.png,CK+_S116,0
CK+,S116,001,7,00000001,00000007,00000014,CK+/S116/001/S116_001_00000001.png,CK+/S116/001/S116_001_00000007.png,CK+/S116/001/S116_001_00000014.png,CK+_S116,0
CK+,S116,007,5,00000001,00000006,00000017,CK+/S116/007/S116_007_00000001.png,CK+/S116/007/S116_007_00000006.png,CK+/S116/007/S116_007_00000017.png,CK+_S116,0
CK+,S116,007,5,00000001,00000007,00000017,CK+/S116/007/S116_007_00000001.png,CK+/S116/007/S116_007_00000007.png,CK+/S116/007/S116_007_00000017.png,CK+_S116,0
CK+,S116,007,5,00000001,00000008,00000017,CK+/S116/007/S116_007_00000001.png,CK+/S116/007/S116_007_00000008.png,CK+/S116/007/S116_007_00000017.png,CK+_S116,0
CK+,S504,006,6,00000001,00000007,00000018,CK+/S504/006/S504_006_00000001.png,CK+/S504/006/S504_006_00000007.png,CK+/S504/006/S504_006_00000018.png,CK+_S504,0
CK+,S504,006,6,00000001,00000008,00000018,CK+/S504/006/S504_006_00000001.png,CK+/S504/006/S504_006_00000008.png,CK+/S504/006/S504_006_00000018.png,CK+_S504,0
